transaction_id,timestamp,sku_id,store_id,quantity,unit_price,channel,customer_id
TXN0025113,1681961376,SKU0331,ST003,10,4.87,POS,CUST02305
TXN0008933,1724355196,SKU0226,ST004,15,2.79,pos,CUST03320
TXN0046763,2023-04-10T07:59:01,SKU0001,ST056,1,7.56,POS,CUST02728
TXN0040133,2022-03-08T04:50:44,SKU0025,ST045,7,25.14,POS,CUST00031
TXN0038796,1705009738,SKU0251,ST020,6,29.53,POS,CUST01620
TXN0044717,07/10/2023 16:37:03,SKU0128,ST033,5,21.1,pos,
TXN0024753,06/12/2024 22:48:14,SKU0356,ST050,7,12.95,online,CUST01507
TXN0047464,2023-03-01T07:35:51,SKU0237,ST028,5,23.22,POS,CUST02465
TXN0041171,2023-02-25T20:02:14,SKU0094,ST011,21,4.84,Online,CUST00140
TXN0046198,1685988928,SKU0232,ST052,3,0.92,Online,CUST02317
TXN0019671,1723287277,SKU0113,ST012,34,11.13,POS,CUST02415
TXN0006989,2024-12-17T05:26:05,SKU0333,ST003,19,4.7,online,CUST01703
TXN0039104,1686118430,SKU0400,ST018,7,19.67,POS,CUST01763
TXN0007943,19/02/2024 21:53:03,SKU0322,ST010,23,2.26,online,CUST03330
TXN0035418,14/07/2023 23:45:54,SKU0061,ST049,4,3.98,POS,CUST02348
TXN0049452,15/08/2024 18:30:47,SKU0113,ST046,4,11.28,Online,
TXN0013010,1728777215,SKU0113,ST043,19,11.79,POS,CUST00812
TXN0001711,2024-11-14T02:03:18,SKU0201,ST054,7,,POS,CUST01637
TXN0040429,1726915963,SKU0100,ST039,12,3.6,pos,CUST00552
TXN0044308,1690425923,SKU0178,ST053,6,3.5,pos,CUST00969
TXN0005647,2023-11-10T16:09:38,SKU0318,ST041,6,6.75,Online,CUST00065
TXN0026673,1684675349,SKU0285,ST033,9,29.87,pos,CUST02106
TXN0018420,1730565562,SKU0011,ST055,5,16.92,Online,
TXN0047801,25/07/2023 11:34:00,SKU0165,ST012,69,3.01,pos,CUST03816
TXN0048061,2022-09-12T18:54:23,SKU0117,ST001,14,7.43,pos,
TXN0011896,2024-06-20T01:37:27,SKU0277,ST007,37,5.34,POS,CUST02702
TXN0011179,2023-01-12T22:32:02,SKU0185,ST011,33,3.31,POS,CUST03795
TXN0036530,2024-03-14T20:20:45,SKU0324,ST006,37,13.59,pos,CUST02775
TXN0000981,2022-08-20T20:41:21,SKU0007,ST033,14,11.8,pos,CUST00460
TXN0005744,12/10/2023 04:57:34,SKU0293,ST018,11,15.51,POS,CUST01405
TXN0013370,2023-05-14T18:14:12,SKU0142,ST038,22,7.62,POS,CUST03534
TXN0025321,03/03/2023 15:33:43,SKU0295,ST012,,7.24,Online,CUST03270
TXN0035111,2024-11-27T20:30:06,SKU0343,ST023,19,3.11,Online,CUST00439
TXN0020747,13/09/2023 15:41:31,SKU0063,ST039,,13.01,POS,
TXN0046732,1725970972,SKU0040,ST043,3,6.9,Online,CUST00903
TXN0002083,17/06/2024 03:13:10,SKU0185,ST025,4,3.15,Online,
TXN0014264,2023-10-25T03:24:30,SKU0220,ST033,11,4.47,pos,
TXN0048263,2024-05-23T19:18:24,,ST010,,8.15,POS,CUST03944
TXN0012729,2024-08-05T14:35:41,SKU0268,ST014,10,2.8,online,CUST01263
TXN0024137,1717463941,SKU0170,ST023,11,30.69,pos,CUST03822
TXN0006702,1683131010,SKU0166,ST019,10,4.88,POS,CUST00914
TXN0001461,1668196185,SKU0311,ST056,12,3.0,Online,CUST00623
TXN0046328,1681557230,SKU0255,ST037,8,4.78,POS,CUST03788
TXN0002577,1728319284,SKU0385,ST032,6,7.25,pos,CUST00978
TXN0005133,31/12/2023 12:30:16,SKU0272,ST002,-1,4.02,pos,CUST02991
TXN0023633,1727509822,SKU0062,ST049,5,2.82,online,CUST00289
TXN0036885,1704930085,SKU0124,ST020,8,2.86,POS,CUST00045
TXN0013031,2022-01-22T02:16:59,SKU0272,ST016,3,3.78,POS,CUST02605
TXN0034191,2024-12-23T18:31:49,SKU0151,ST024,16,4.68,POS,
TXN0002825,1686251698,SKU0296,ST037,6,9.06,Online,CUST03010
TXN0035001,1672585094,SKU0092,ST034,5,20.96,pos,CUST01029
TXN0044894,29/01/2023 11:57:22,SKU0279,ST023,12,6.07,Online,CUST03038
TXN0034942,2022-12-05T19:40:02,SKU0069,ST047,3,1.04,online,CUST00323
TXN0036870,20/02/2024 05:52:25,SKU0120,ST013,7,16.06,POS,CUST00676
TXN0004870,21/12/2022 14:56:58,SKU0079,ST035,10,9.98,pos,CUST02272
TXN0033275,19/11/2023 07:39:54,SKU0258,ST051,2,9.03,POS,CUST00208
TXN0012914,1709815867,SKU0385,ST037,8,7.3,Online,CUST01341
TXN0016906,1733680859,SKU0153,ST023,12,2.27,online,CUST03933
TXN0007012,1695022621,SKU0238,ST030,7,7.82,pos,CUST03585
TXN0016294,10/03/2023 14:36:10,SKU0189,ST050,5,1.71,pos,CUST02737
TXN0036106,10/03/2023 02:19:23,SKU0152,ST003,30,4.06,POS,CUST01325
TXN0047455,1735431449,SKU0050,ST001,85,,pos,CUST03743
TXN0048664,16/09/2023 16:43:59,SKU0070,ST009,27,7.94,POS,CUST01441
TXN0017960,2023-04-25T13:01:50,SKU0103,ST046,7,2.18,pos,CUST03236
TXN0019105,1664682087,SKU0195,ST051,4,5.67,online,CUST00746
TXN0026696,1692093461,SKU0031,ST022,23,20.3,Online,CUST03883
TXN0018016,2024-01-16T05:41:36,SKU0319,ST005,16,7.46,pos,CUST02016
TXN0031916,25/06/2024 17:15:36,SKU0271,ST002,34,34.57,online,CUST03204
TXN0023488,26/05/2022 16:55:28,SKU0225,ST034,7,3.93,Online,CUST00955
TXN0005304,2023-11-20T08:49:48,SKU0071,ST023,13,3.1,Online,CUST00668
TXN0007322,25/07/2022 07:37:18,SKU0113,ST050,5,10.74,POS,CUST03486
TXN0010660,2023-11-20T23:39:20,SKU0342,ST030,48,27.35,pos,CUST01836
TXN0046913,2022-09-01T01:29:08,,ST045,,38.87,Online,CUST00063
TXN0002307,1701257434,SKU0321,ST999,11,23.25,POS,CUST03898
TXN0030269,1705988374,SKU0271,ST040,4,30.75,pos,CUST02070
TXN0024646,1720264249,SKU0216,ST006,,6.52,pos,CUST01996
TXN0005922,02/01/2023 21:58:27,SKU0205,ST051,3,13.18,POS,CUST02245
TXN0039187,2023-09-20T11:24:47,SKU0045,ST051,3,3.37,POS,CUST03272
TXN0027896,2023-03-05T18:14:43,SKU0200,ST006,38,14.61,pos,CUST03326
TXN0018794,1642059646,SKU0197,ST014,11,3.44,pos,
TXN0000753,1683971241,SKU0283,ST015,17,15.4,Online,CUST00152
TXN0043557,1664539559,SKU0161,ST046,8,5.28,online,CUST00652
TXN0045100,1656948326,SKU0005,ST027,4,11.87,POS,CUST00347
TXN0028266,14/03/2022 18:22:23,SKU0173,ST044,2,18.37,POS,
TXN0015483,05/06/2024 02:45:39,SKU0013,ST059,8,18.28,Online,CUST01857
TXN0048656,22/09/2022 02:08:04,SKU0094,ST005,24,4.17,POS,CUST03447
TXN0003867,19/12/2022 19:55:07,SKU0188,ST014,1,1.86,POS,CUST00276
TXN0018113,23/06/2022 02:49:58,SKU0292,ST004,4,4.78,pos,CUST02438
TXN0033698,2022-01-25T02:13:57,SKU0120,ST006,20,13.54,pos,CUST03726
TXN0032968,2024-05-28T00:06:26,SKU0231,ST052,3,2.23,pos,CUST01100
TXN0007631,17/05/2022 08:12:45,SKU0333,ST051,2,4.05,pos,CUST01896
TXN0049511,2022-03-08T12:27:35,SKU0328,ST049,9,1.96,POS,CUST00146
TXN0037638,2024-06-16T19:44:45,SKU0306,ST056,3,14.33,POS,CUST01341
TXN0041418,2024-07-21T08:52:40,SKU0016,ST025,19,2.15,POS,
TXN0040688,2022-06-26T18:16:25,SKU0055,ST049,6,26.68,pos,CUST02779
TXN0008747,2024-07-03T23:26:50,SKU0019,ST003,18,7.45,POS,CUST03724
TXN0001297,01/09/2024 21:25:32,SKU0234,ST038,13,12.89,online,CUST00664
TXN0012086,1671998226,SKU0009,ST018,23,2.3,Online,CUST02383
TXN0037074,19/08/2023 20:08:14,SKU0048,ST010,24,5.4,online,
TXN0042683,2022-05-17T10:54:25,SKU0084,ST042,4,5.07,POS,CUST00343
TXN0016459,09/03/2023 04:34:52,SKU0246,ST043,6,8.15,pos,CUST01801
TXN0045620,17/04/2024 21:59:41,SKU0340,ST004,12,5.75,POS,
TXN0049827,24/06/2022 19:09:13,SKU0284,ST031,7,2.53,Online,
TXN0005146,2024-12-13T17:14:46,SKU0337,ST030,21,16.96,pos,CUST03460
TXN0032227,2024-05-20T01:33:40,SKU0066,ST057,7,11.11,POS,
TXN0039396,2023-11-25T04:48:29,SKU0175,ST052,4,21.57,online,CUST00757
TXN0000360,2023-04-16T11:23:44,SKU0247,ST044,3,4.23,POS,CUST02862
TXN0049790,1716567218,SKU0158,ST059,6,16.12,online,CUST03629
TXN0003942,2023-03-08T04:03:41,SKU0324,ST043,7,20.65,POS,CUST03050
TXN0043973,10/03/2023 23:08:22,SKU0130,ST051,-1,2.13,POS,CUST02931
TXN0041126,13/06/2023 02:40:33,SKU0233,ST053,7,27.14,Online,CUST03577
TXN0006506,2022-02-16T02:12:06,SKU0181,ST024,1,4.32,POS,CUST01267
TXN0035224,2024-07-25T07:00:44,SKU0207,ST059,5,15.39,pos,CUST03641
TXN0002229,1658112918,SKU0282,ST025,6,21.22,POS,CUST02778
TXN0018430,10/10/2022 10:15:26,SKU0242,ST006,42,2.12,pos,CUST03616
TXN0047239,2022-10-10T19:40:49,SKU0186,ST019,5,3.76,Online,CUST00767
TXN0031345,1735313569,SKU0018,ST025,7,4.84,pos,CUST01201
TXN0044794,07/03/2024 09:37:01,SKU0019,ST028,6,6.82,online,CUST02793
TXN0049241,1657242208,SKU0141,ST053,6,23.39,pos,
TXN0039141,1675291122,SKU0322,ST055,1,2.48,online,CUST02036
TXN0037068,1726446899,SKU0065,ST058,6,4.42,POS,
TXN0043221,18/04/2024 18:32:57,SKU0374,ST054,5,30.66,POS,CUST01524
TXN0026590,05/03/2022 04:19:08,,ST044,,16.78,Online,CUST02036
TXN0010998,02/04/2023 08:47:11,SKU0205,ST039,12,13.94,pos,CUST02633
TXN0015513,2024-08-17T17:54:13,SKU0209,ST045,9,2.59,pos,CUST02204
TXN0003304,28/11/2024 12:44:53,SKU0269,ST037,16,25.91,online,CUST03189
TXN0020510,1720143293,SKU0277,ST026,36,5.59,POS,CUST02032
TXN0013727,08/04/2022 05:25:40,SKU0095,ST013,14,1.07,pos,
TXN0016685,1699754286,SKU0015,ST016,4,31.16,online,CUST01545
TXN0013882,1720034493,SKU0279,ST044,3,6.59,pos,CUST00767
TXN0028783,1662625294,SKU0007,ST046,0,7.51,POS,CUST00158
TXN0042574,1643669746,SKU0316,ST043,4,2.19,POS,CUST02740
TXN0020968,1674109180,SKU0086,ST026,2,2.66,POS,CUST00121
TXN0004199,06/02/2022 01:33:29,SKU0120,ST036,3,13.72,pos,CUST01960
TXN0018699,1642819937,SKU0279,ST014,5,6.01,pos,
TXN0037597,2022-12-24T03:06:17,SKU0054,ST007,18,2.53,pos,CUST01355
TXN0046294,2022-11-02T02:41:53,SKU0076,ST047,6,2.63,POS,
TXN0029596,2024-08-11T00:08:52,SKU0289,ST009,40,3.98,pos,CUST02912
TXN0007723,2022-11-04T01:24:42,SKU0160,ST050,3,2.46,pos,
TXN0030922,06/01/2023 08:19:13,SKU0097,ST026,7,7.14,POS,CUST02932
TXN0043332,26/01/2022 14:53:49,SKU0053,ST052,4,4.94,POS,
TXN0001797,22/07/2023 13:29:12,SKU0140,ST015,-1,1.51,POS,
TXN0010072,2023-06-03T04:50:29,SKU0075,ST024,10,6.21,Online,CUST03033
TXN0007128,14/07/2023 02:46:13,SKU0160,ST041,7,2.74,POS,CUST00960
TXN0004714,03/10/2023 22:01:30,SKU0205,ST998,12,13.04,POS,CUST01342
TXN0049919,06/06/2022 04:03:18,SKU0254,ST999,21,4.23,POS,
TXN0000665,1655497460,SKU0099,ST058,7,7.65,POS,
TXN0007859,1677014923,SKU0325,ST028,4,1.59,online,CUST01069
TXN0049048,17/02/2023 12:54:47,SKU0044,ST025,10,8.64,pos,CUST02876
TXN0027352,1654790868,SKU0160,ST037,12,2.25,Online,CUST02719
TXN0043662,1726488007,SKU0359,ST007,24,2.16,POS,CUST03305
TXN0045108,1729777464,SKU0170,ST005,18,32.13,Online,CUST01495
TXN0049876,10/05/2023 11:39:40,SKU0243,ST051,4,8.14,POS,CUST02759
TXN0019932,1645513621,SKU0077,ST039,19,5.71,POS,CUST00803
TXN0036165,1669376345,SKU0047,ST058,4,16.59,pos,CUST01786
TXN0006627,2024-12-23T07:22:14,SKU0117,ST025,32,7.76,pos,CUST00354
TXN0018076,2024-05-01T16:42:37,SKU0258,ST008,14,9.05,online,CUST03768
TXN0048859,2024-12-23T14:56:18,,ST025,,38.01,online,CUST02900
TXN0016984,2024-09-17T16:50:03,SKU0375,ST030,4,8.19,Online,CUST01482
TXN0025720,14/11/2024 04:03:01,SKU0350,ST020,55,2.8,online,CUST02834
TXN0027764,2024-04-17T09:59:35,SKU0357,ST054,5,3.36,pos,CUST02563
TXN0016619,16/05/2022 03:42:54,SKU0283,ST059,5,13.08,Online,CUST00596
TXN0027170,1656797737,SKU0015,ST057,4,26.97,pos,CUST01761
TXN0018668,2022-04-22T05:44:24,SKU0151,ST053,6,4.34,Online,CUST01459
TXN0022025,1717907291,SKU0278,ST048,1,2.07,pos,CUST03939
TXN0005433,2023-04-20T03:58:46,SKU0030,ST051,5,4.25,online,CUST01884
TXN0008015,2023-09-20T10:53:53,SKU0250,ST053,4,6.72,online,CUST00340
TXN0028108,2024-11-02T07:49:21,SKU0127,ST020,-2,14.28,pos,CUST01407
TXN0031320,2022-12-21T16:33:11,SKU0047,ST015,17,17.46,POS,CUST01140
TXN0016801,1724247039,SKU0195,ST032,8,6.66,online,
TXN0049136,2024-09-29T21:48:46,SKU0029,ST017,15,2.11,pos,CUST00984
TXN0046618,1707974040,SKU0042,ST004,20,22.11,pos,CUST03377
TXN0034452,2024-01-17T21:29:35,SKU0048,ST012,17,5.45,online,CUST00455
TXN0049172,2024-06-12T22:33:57,SKU0295,ST016,6,6.47,pos,CUST01341
TXN0043792,1701693356,SKU0301,ST053,4,31.61,Online,
TXN0019656,30/09/2023 14:49:43,SKU0299,ST053,4,5.97,POS,CUST00075
TXN0038696,2023-06-15T22:19:23,SKU0138,ST031,5,4.33,Online,CUST01439
TXN0043401,1686532662,SKU0260,ST003,13,2.19,online,CUST00802
TXN0001835,01/10/2022 18:30:24,SKU0329,ST999,11,17.63,pos,CUST00566
TXN0012500,29/10/2023 00:49:53,SKU0271,ST014,5,32.3,pos,
TXN0026480,1706020628,SKU0360,ST058,6,20.3,Online,
TXN0013491,24/12/2024 08:06:49,SKU0035,ST029,21,24.88,pos,CUST00824
TXN0046353,2023-01-28T18:56:19,SKU0071,ST036,22,3.37,POS,CUST03794
TXN0021538,2022-01-10T01:27:49,SKU0084,ST030,5,4.86,pos,CUST01027
TXN0039599,29/09/2022 20:20:57,SKU0176,ST031,29,1.03,pos,CUST03943
TXN0034439,1677266962,SKU0094,ST033,15,5.23,POS,CUST01453
TXN0023085,2024-10-31T08:17:03,SKU0188,ST049,10,2.98,online,CUST00180
TXN0009667,2023-11-06T15:51:33,SKU0361,ST045,6,7.95,Online,CUST00107
TXN0022976,09/05/2024 10:55:17,SKU0076,ST007,67,2.94,POS,CUST02970
TXN0039720,2023-08-09T23:56:48,SKU0070,ST043,18,8.04,pos,CUST03581
TXN0024564,2022-01-03T21:18:32,SKU0336,ST059,4,3.81,POS,CUST01260
TXN0014649,1728519057,SKU0176,ST025,35,,POS,CUST01607
TXN0010572,1660093550,SKU0252,ST026,82,1.41,online,CUST00016
TXN0012644,1713243650,SKU0333,ST009,18,4.41,pos,
TXN0015754,2023-05-17T14:17:18,SKU0193,ST058,8,9.02,Online,CUST00633
TXN0047841,20/10/2024 15:11:37,SKU0004,ST036,3,8.2,POS,CUST01916
TXN0009568,1730055749,SKU0106,ST022,53,3.75,Online,CUST00914
TXN0048463,02/03/2024 00:21:45,SKU0134,ST057,4,4.24,online,
TXN0009418,2022-03-16T13:50:30,SKU0271,ST999,9,30.43,online,CUST01637
TXN0041437,08/01/2022 20:51:29,SKU0259,ST013,10,14.7,pos,CUST03729
TXN0022832,1666938796,SKU0055,ST060,2,17.0,POS,CUST00230
TXN0018211,2023-01-26T20:00:09,SKU0113,ST058,6,11.0,Online,CUST02088
TXN0039495,1662524235,SKU0112,ST029,15,14.46,pos,CUST00872
TXN0037899,2024-03-06T19:19:42,SKU0298,ST026,5,22.4,POS,
TXN0030967,1677393225,SKU0241,ST051,4,5.44,online,CUST01044
TXN0047693,23/07/2023 16:05:27,SKU0087,ST042,-1,7.3,Online,CUST03018
TXN0003433,25/08/2024 02:20:02,SKU0324,ST027,10,20.81,online,
TXN0037598,2023-10-21T06:22:16,SKU0021,ST024,9,17.15,POS,CUST03042
TXN0010536,24/07/2022 07:53:00,SKU0063,ST009,30,12.86,POS,CUST00110
TXN0042692,01/11/2024 03:44:38,SKU0093,ST020,11,32.96,pos,CUST03568
TXN0040980,1705495624,SKU0317,ST019,6,16.29,online,CUST03964
TXN0026909,1721669153,SKU0355,ST018,17,3.21,pos,
TXN0014280,20/07/2024 01:32:28,SKU0329,ST007,8,20.77,pos,
TXN0016998,01/05/2024 03:49:58,SKU0180,ST022,13,9.34,pos,CUST01302
TXN0009174,2022-12-29T01:09:37,SKU0094,ST024,7,4.68,POS,CUST02843
TXN0037587,2023-07-22T05:40:40,SKU0074,ST044,4,8.01,pos,
TXN0026155,13/04/2022 09:41:03,SKU0036,ST005,35,26.14,online,CUST02836
TXN0004046,03/02/2023 09:04:28,SKU0110,ST022,2,6.22,POS,
TXN0005654,27/04/2024 18:14:41,SKU0366,ST058,5,5.72,pos,CUST03651
TXN0040307,10/05/2023 08:13:05,SKU0101,ST005,35,19.44,POS,CUST00302
TXN0003776,1680461727,SKU0079,ST035,8,11.75,POS,CUST03695
TXN0013755,1701438780,SKU0197,ST007,42,4.25,pos,CUST00203
TXN0000257,1672185387,SKU0196,ST021,27,5.51,POS,CUST02332
TXN0015922,2022-07-15T20:50:35,SKU0276,ST048,7,13.88,pos,CUST00373
TXN0037173,1656572676,SKU0145,ST998,17,8.16,pos,CUST00157
TXN0035710,1700361306,SKU0193,ST046,8,9.06,POS,CUST02393
TXN0016734,28/09/2022 06:44:27,SKU0194,ST058,4,9.19,POS,CUST03818
TXN0003336,1703951241,SKU0220,ST051,3,4.01,POS,
TXN0016075,1641773967,SKU0163,ST025,10,4.05,POS,CUST00004
TXN0032349,2024-02-19T01:35:21,SKU0285,ST032,11,33.44,POS,CUST03432
TXN0014396,04/03/2024 16:55:05,SKU0098,ST998,11,2.36,POS,CUST01048
TXN0034739,1710022606,SKU0211,ST001,39,9.3,Online,CUST03531
TXN0048192,2023-08-23T14:45:35,SKU0264,ST055,5,5.24,pos,CUST02383
TXN0045603,2023-08-23T09:10:00,SKU0267,ST014,10,4.2,Online,CUST00388
TXN0041160,1733763382,SKU0135,ST013,26,5.96,POS,CUST01354
TXN0002022,14/04/2024 05:36:42,SKU0100,ST008,19,3.51,POS,
TXN0011537,1675270817,,ST022,,26.61,pos,CUST01103
TXN0022703,1718805949,SKU0108,ST058,9,4.21,POS,CUST02148
TXN0030754,1657131944,SKU0360,ST031,0,17.9,pos,CUST01938
TXN0019168,2024-02-15T21:10:14,SKU0351,ST012,17,,POS,CUST00287
TXN0029389,1656733133,SKU0109,ST049,15,4.47,POS,CUST02691
TXN0046663,1675018735,SKU0317,ST036,3,15.48,pos,CUST01748
TXN0016315,1666794834,SKU0245,ST036,3,6.65,pos,CUST00127
TXN0022200,2022-06-24T11:57:00,SKU0323,ST003,82,14.95,online,CUST00672
TXN0019536,1711203473,SKU0236,ST024,6,4.71,POS,CUST03982
TXN0038842,1730750064,SKU0144,ST031,7,18.97,POS,CUST03583
TXN0033793,1656493658,SKU0238,ST043,4,6.73,POS,CUST02727
TXN0012913,1729760784,SKU0018,ST025,15,4.87,online,
TXN0044700,1686586974,SKU0208,ST041,9,19.32,POS,CUST01683
TXN0018317,2024-04-25T04:35:45,SKU0076,ST999,13,2.13,online,CUST03068
TXN0027728,2024-10-25T19:44:28,SKU0381,ST011,50,3.82,Online,CUST03270
TXN0032012,1698558195,SKU0007,ST021,16,14.49,pos,CUST01342
TXN0043667,1735106351,SKU0002,ST037,33,2.01,Online,CUST02511
TXN0009101,20/12/2024 18:26:22,SKU0044,ST009,89,9.09,POS,CUST02667
TXN0033449,15/02/2024 05:45:45,SKU0217,ST038,18,6.61,POS,CUST00602
TXN0025869,1671108621,SKU0289,ST039,14,3.98,online,CUST01457
TXN0005851,1687491671,SKU0394,ST050,2,5.08,POS,CUST01093
TXN0014833,08/08/2022 10:29:04,SKU0138,ST035,7,3.92,POS,CUST01400
TXN0024335,07/08/2024 15:04:27,SKU0240,ST027,8,26.27,pos,CUST00809
TXN0015985,1695244054,,ST052,,9.0,pos,CUST00965
TXN0046012,2022-01-17T03:04:05,SKU0070,ST029,6,6.99,POS,CUST01916
TXN0049968,29/03/2023 07:58:12,SKU0069,ST005,14,1.24,pos,
TXN0016806,1693888858,SKU0369,ST051,7,1.82,POS,CUST01525
TXN0013522,07/04/2022 18:29:31,SKU0251,ST041,5,25.74,POS,CUST01430
TXN0011819,2022-04-19T13:56:58,SKU0146,ST047,3,17.72,pos,CUST01126
TXN0018713,2024-06-01T11:41:26,SKU0224,ST050,5,7.88,POS,CUST00319
TXN0018845,01/08/2023 19:44:24,SKU0009,ST020,9,2.58,pos,CUST01695
TXN0003537,1658983568,SKU0145,ST056,7,8.54,pos,CUST00181
TXN0017787,12/12/2022 21:10:42,SKU0154,ST021,24,26.06,POS,CUST03423
TXN0037271,2023-04-06T12:47:24,SKU0120,ST059,8,16.95,pos,CUST03047
TXN0026009,04/02/2022 03:52:07,SKU0071,ST004,4,2.78,Online,CUST01024
TXN0013863,2022-12-02T04:27:39,SKU0094,ST003,14,4.52,online,
TXN0023811,1699217390,SKU0248,ST006,36,30.03,Online,CUST02334
TXN0032090,2023-07-25T10:08:37,SKU0357,ST056,1,3.73,POS,CUST01924
TXN0018023,2024-12-14T01:52:50,SKU0032,ST007,37,2.28,POS,CUST02634
TXN0010711,2022-07-14T21:59:56,SKU0190,ST014,,3.14,Online,CUST02907
TXN0013654,2024-08-29T04:04:26,SKU0130,ST052,8,1.9,online,
TXN0033343,1701798970,SKU0180,ST055,12,9.87,pos,CUST00007
TXN0018708,28/10/2023 15:48:46,SKU0240,ST053,4,25.51,POS,CUST02965
TXN0044912,1729998175,SKU0352,ST033,14,13.03,POS,
TXN0047558,2023-10-19T11:07:21,SKU0174,ST007,19,4.77,pos,
TXN0040884,2023-03-13T21:49:28,SKU0215,ST033,5,7.84,POS,CUST02915
TXN0003501,2024-03-04T07:49:41,SKU0158,ST012,21,16.01,POS,CUST02973
TXN0044046,1703760606,SKU0343,ST041,4,3.08,pos,CUST01705
TXN0049073,1712102260,SKU0171,ST017,23,8.89,pos,
TXN0040904,25/03/2022 23:47:38,SKU0294,ST009,19,18.9,pos,CUST01341
TXN0000066,2024-08-10T15:51:07,SKU0305,ST019,6,2.62,pos,
TXN0028120,2022-10-23T22:07:13,SKU0308,ST029,16,3.78,pos,CUST03938
TXN0013391,22/11/2023 01:37:23,SKU0170,ST029,19,18.34,POS,CUST02664
TXN0019877,1699560033,SKU0148,ST057,4,14.06,online,CUST02320
TXN0045793,12/08/2024 16:45:36,SKU0367,ST059,15,3.53,POS,CUST01737
TXN0048844,2024-12-05T12:38:18,SKU0073,ST043,6,5.98,Online,CUST02706
TXN0039580,10/06/2023 16:17:02,SKU0012,ST043,5,11.74,POS,CUST00944
TXN0039657,30/03/2024 14:03:54,,ST024,,29.65,POS,CUST02976
TXN0021063,1704717746,SKU0384,ST036,3,20.13,online,CUST01229
TXN0040418,11/01/2024 12:48:41,SKU0039,ST003,6,5.57,online,
TXN0010582,08/06/2024 06:02:32,SKU0159,ST050,3,3.06,Online,CUST00968
TXN0033491,18/10/2023 00:15:10,SKU0026,ST026,18,4.52,online,CUST03462
TXN0007765,1729615444,SKU0223,ST017,23,9.25,online,CUST03980
TXN0019395,20/10/2022 19:53:59,SKU0161,ST059,4,5.63,online,CUST03149
TXN0024385,2022-03-18T07:01:26,SKU0021,ST017,14,16.58,POS,CUST00311
TXN0042685,1678475330,SKU0173,ST013,13,21.87,pos,CUST02194
TXN0026993,2023-07-18T01:47:56,SKU0394,ST030,8,5.13,online,CUST01284
TXN0028128,14/01/2023 17:43:17,SKU0332,ST027,5,20.5,POS,
TXN0028330,26/05/2023 09:43:46,SKU0025,ST054,6,28.25,pos,CUST00163
TXN0047261,1668417805,SKU0097,ST006,14,7.06,pos,CUST00550
TXN0024780,2023-06-22T12:17:12,SKU0226,ST003,20,2.83,POS,CUST01788
TXN0026855,26/04/2022 05:17:03,SKU0088,ST002,14,3.89,POS,CUST03506
TXN0033048,11/06/2022 09:18:02,SKU0151,ST060,2,4.44,POS,CUST02099
TXN0015961,1698286761,SKU0187,ST033,8,11.21,pos,CUST03998
TXN0026532,1703488749,SKU0198,ST037,34,1.53,pos,CUST01599
TXN0027584,1703448391,SKU0076,ST007,101,2.86,pos,CUST01340
TXN0003395,2022-09-28T21:47:09,SKU0102,ST060,2,4.56,pos,CUST03320
TXN0045298,01/11/2024 10:26:32,SKU0259,ST046,5,16.4,pos,CUST01929
TXN0033217,14/09/2022 02:25:45,SKU0122,ST016,4,28.34,pos,CUST01485
TXN0044964,03/09/2024 22:56:51,SKU0240,ST010,11,24.9,online,CUST03429
TXN0016225,1695733768,SKU0057,ST053,8,2.87,pos,CUST00895
TXN0015081,2024-11-27T17:30:46,SKU0006,ST053,6,29.07,Online,CUST03185
TXN0011844,2024-01-16T03:42:26,SKU0260,ST019,4,2.37,pos,CUST02606
TXN0015705,1641210673,SKU0151,ST011,18,4.42,Online,CUST03104
TXN0036337,1699423874,SKU0050,ST036,3,15.96,pos,CUST02167
TXN0004537,2022-05-22T10:21:24,SKU0153,ST054,0,1.87,POS,CUST01492
TXN0010971,2024-07-12T14:55:15,SKU0145,ST053,3,9.75,POS,CUST00463
TXN0009480,2024-05-13T11:41:49,SKU0001,ST012,27,7.23,POS,CUST01763
TXN0042349,2023-11-09T10:53:25,SKU0137,ST056,2,8.09,POS,
TXN0043251,19/03/2022 14:04:47,SKU0184,ST004,10,14.39,pos,CUST01869
TXN0001822,1663920899,SKU0291,ST998,7,4.1,POS,CUST00773
TXN0015221,1714374845,SKU0268,ST053,6,2.97,Online,CUST00290
TXN0045445,2023-06-03T11:32:08,SKU0023,ST016,3,1.4,pos,
TXN0005008,2022-09-26T12:33:00,SKU0287,ST053,-1,1.33,pos,CUST02515
TXN0028377,13/11/2024 04:09:39,SKU0015,ST060,2,29.06,pos,CUST02204
TXN0004539,2024-11-16T23:56:55,SKU0333,ST033,30,4.42,pos,CUST01628
TXN0048064,2024-01-21T19:39:47,SKU0113,ST024,7,11.85,online,CUST00084
TXN0014370,12/11/2023 20:30:32,SKU0248,ST042,2,28.55,pos,
TXN0010706,17/10/2022 12:10:22,SKU0328,ST045,12,1.95,POS,CUST01785
TXN0007280,2024-06-15T09:34:03,SKU0101,ST059,5,18.39,POS,CUST02938
TXN0049466,16/09/2023 15:20:47,SKU0232,ST033,11,0.99,online,
TXN0025989,1693361747,SKU0321,ST011,39,21.06,POS,CUST03596
TXN0027336,12/01/2023 03:41:43,SKU0077,ST008,9,6.07,pos,CUST00532
